tweet_id,cleaned_text,airline_sentiment
569319239900725248,eventually explain weather condition extreme get luggage plane send day,negative
569319188528963584,anyone read,negative
569319046790819840,denver board finger cross get air,positive
569318947729887232,ewr mco make unplanned landing pressurization failure bad pain ever feel think go pass,negative
569318589817364481,make flight takeoff time regardless make late flight wait bag baggage claim,negative
569318505755103232,hoursat point let people plane,negative
569318432648273920,try get customer service agent land sfo fly layover kid,negative
569317718886903809,early morning flight hnl anywhere continental example monday need flight phl,neutral
569316673942990848,nope give maybe deliver,negative
569316547673526272,thank upgrade please try get company approve business class travel,positive
569316508352045056,delay help notification,negative
569316417226600448,wait,negative
569316018230677504,hope spare tomorrow ship board sche aircraft delay previous flt,negative
569315878828949504,hubby make skin tooth,positive
569315664156069888,incompetence truly stunning point hour plane hour nonstop flight,negative
569314329276715010,delay flight mechanical failurethen hrs runway amp hrs late flightr still lose bag amp resolution,negative
569313492894752768,bad,negative
569312077954854913,still wait,negative
569310731486699520,thank reply clarify airfare similar likely intend peer group beer charge however,negative
569310717393944577,lie lie liesstill sit gate move inch,negative
569310253315174400,request upgrade ewr bom flight end may mile copay know upgrade,neutral
569310249859080192,amp finally tell could use front plane restrm row though myselfother row behind use wno issue,negative
569310115377102850,could bad get bad weather awful,negative
569309623825670145,plan restate nonstop service iad south florida miss flight fll,neutral
569309296023998464,instead tell board wait email tell delay,negative
569308775435390976,additionally husband pay service amp stop work halfway flight,negative
569308255966666753,follow,neutral
569308224551309313,unfortunately ask staff could help say ask ppl row switch one would,negative
569308168364425216,please update go happen passenger flt cancel flightle,neutral
569307607007150080,baggage person tell handle connect flight,negative
569307466896424961,send two week ago hear nothing,negative
569307047285690369,well degree could know experience cancel flight mile card thank god,negative
569306599577112577,thank excited work guy,positive
569306302964506624,could really use help get bag iad head yow go yxu,neutral
569305546819571712,appear six flight calgary tomorrow correct,neutral
569304100048912384,yet still leave yet watch prepaid directtv,negative
569303395460259840,team hold hour unhelpful pls answer question,negative
569302758018420736,let know find everyone luggage thank,negative
569302599591022592,serve peanutsnut flight policy confusing contradictory advice pls help ask refrain,neutral
569302568020549632,another airport close calgary fly tomorrow,neutral
569302490421833729,nope suppose leave still gate apparently pull back deice,negative
569302005111508992,still bag clt airport originally tell would,negative
569301951478935553,yes hour land,neutral
569301745219850241,texte say flight delay due air traffic control pull plane late flight,negative
569300959911768064,minute boarding ord sign gate agent little help,negative
569300431412850688,flight right,neutral
569300135328530432,help get flight tonight houstonjust want stick till monday bad weather move,neutral
569299492127842304,website say flight time leave min nobody board yet,negative
569299401643917313,air another miss cnxn day atc go strike belize family amp miss cnxn ewr please see dms,negative
569298744337788928,airline cancel flightle flight tomorrow nyc area,negative
569298712247312384,hope get early phone option assistance hotel,neutral
